broken_year,industry,location,funded_status,survival_time,cause_of_failure,dataid
2015,Social Media,Shanghai,No Funding,1088,no business model,976
2015,Social Media,Beijing,No Funding,996,no business model,977
2015,Social Media,Beijing,No Funding,3948,no business model,978
2015,Social Media,Beijing,No Funding,1100,get outcompeted,979
2014,Social Media,Beijing,No Funding,2465,pivot gone bad,980
2014,Social Media,Beijing,No Funding,1213,no business model,981
2014,Social Media,Shanghai,No Funding,2245,no business model,982
2014,Social Media,Sichuan,Angel Round,1008,ignore customers,983
2014,Social Media,Beijing,Series A,977,no market need,984
2013,Social Media,Beijing,No Funding,2556,no market need,985
2012,Social Media,Guangdong,No Funding,2375,pivot gone bad,986
2012,Social Media,Guangdong,No Funding,2375,pivot gone bad,987
2012,Social Media,Zhejiang,No Funding,1010,product mistimed,988
2010,Social Media,Shanghai,No Funding,1270,pivot gone bad,989
2019,Enterprise Service,Beijing,Angel Round,1400,product mistimed,990
2019,Enterprise Service,Jiangsu,No Funding,1400,get outcompeted,991
2019,Enterprise Service,Shaanxi,Angel Round,1581,no investor interest,992
2019,Enterprise Service,Henan,No Funding,547,pivot gone bad,993
2019,Enterprise Service,Zhejiang,Angel Round,1369,product mistimed,994
2019,Enterprise Service,Guangdong,Angel Round,1461,no market need,995
2019,Enterprise Service,Zhejiang,Angel Round,1187,product mistimed,996
2019,Enterprise Service,Anhui,No Funding,1522,no investor interest,997
2019,Enterprise Service,Sichuan,Angel Round,1461,no business model,998
2019,Enterprise Service,Sichuan,No Funding,1400,no business model,999
2019,Enterprise Service,Beijing,Series A,1461,pivot gone bad,1000
2019,Enterprise Service,Beijing,Angel Round,1247,pivot gone bad,1001
2019,Enterprise Service,Beijing,Angel Round,1492,no market need,1002
2019,Enterprise Service,Beijing,Series A,1612,pivot gone bad,1003
2019,Enterprise Service,Beijing,Series A,1396,founder,1004
2019,Enterprise Service,Beijing,Angel Round,1364,get outcompeted,1005
2019,Enterprise Service,Beijing,Series B,1726,product mistimed,1006
2019,Enterprise Service,Hubei,No Funding,1419,ran out of cash,1007
2019,Enterprise Service,Zhejiang,Angel Round,1394,pivot gone bad,1008
2018,Enterprise Service,Sichuan,Angel Round,1552,get outcompeted,1009
2018,Enterprise Service,Beijing,Series A,1613,no business model,1010
2018,Enterprise Service,Beijing,Series A,1613,no business model,1011
2018,Enterprise Service,Sichuan,No Funding,1613,no business model,1012
2018,Enterprise Service,Anhui,No Funding,1766,no investor interest,1013
2018,Enterprise Service,Beijing,Angel Round,1552,get outcompeted,1014
2018,Enterprise Service,Shanghai,Series A,1582,get outcompeted,1015
2018,Enterprise Service,Tianjin,Angel Round,1521,product mistimed,1016
2018,Enterprise Service,Jiangsu,No Funding,1705,no investor interest,1017
2018,Enterprise Service,Beijing,Seed Round,1674,no market need,1018
2018,Enterprise Service,Beijing,No Funding,1735,ignore customers,1019
2018,Enterprise Service,Beijing,Angel Round,1886,no investor interest,1020
2018,Enterprise Service,Beijing,Angel Round,1521,product mistimed,1021
2018,Enterprise Service,Beijing,Angel Round,1613,pivot gone bad,1022
2018,Enterprise Service,Jiangsu,Angel Round,1735,no business model,1023
2018,Enterprise Service,Hubei,No Funding,695,lose focus,1024
2018,Enterprise Service,Shanghai,Angel Round,1414,product mistimed,1025
2018,Enterprise Service,Zhejiang,Series A,1070,legal challenges,1026
2018,Enterprise Service,Beijing,Series A,1323,no investor interest,1027
2018,Enterprise Service,Beijing,No Funding,1460,no business model,1028
2018,Enterprise Service,Shanghai,Angel Round,1157,get outcompeted,1029
2017,Enterprise Service,Guangdong,Angel Round,2191,get outcompeted,1030
2017,Enterprise Service,Guangdong,No Funding,1886,get outcompeted,1031
2017,Enterprise Service,Beijing,Angel Round,1735,product mistimed,1032
2017,Enterprise Service,Beijing,Angel Round,1613,get outcompeted,1033
2017,Enterprise Service,Beijing,Series A,2070,get outcompeted,1034
2017,Enterprise Service,Sichuan,No Funding,1582,pivot gone bad,1035
2017,Enterprise Service,Beijing,No Funding,1978,get outcompeted,1036
2017,Enterprise Service,Shanghai,Angel Round,1735,ignore customers,1037
2017,Enterprise Service,Beijing,No Funding,1521,product mistimed,1038
2017,Enterprise Service,Sichuan,No Funding,1582,no business model,1039
2017,Enterprise Service,Beijing,No Funding,2100,get outcompeted,1040
2017,Enterprise Service,Shanghai,Pre-A Round,2131,get outcompeted,1041
2017,Enterprise Service,Shanghai,Angel Round,2191,ignore customers,1042
2017,Enterprise Service,Jiangsu,No Funding,2131,no business model,1043
2017,Enterprise Service,Sichuan,No Funding,1947,no market need,1044
2017,Enterprise Service,Taiwan,No Funding,2191,lose focus,1045
2017,Enterprise Service,Shandong,No Funding,1735,no business model,1046
2017,Enterprise Service,Beijing,Angel Round,861,lose focus,1047
2017,Enterprise Service,Zhejiang,Series A,741,no business model,1048
2017,Enterprise Service,Sichuan,No Funding,543,no business model,1049
2017,Enterprise Service,Beijing,No Funding,905,failure to pivot,1050
2017,Enterprise Service,Shanghai,No Funding,631,pivot gone bad,1051
2017,Enterprise Service,Shanghai,No Funding,631,no business model,1052
2017,Enterprise Service,Shanghai,Angel Round,678,no market need,1053
2017,Enterprise Service,Beijing,No Funding,3960,get outcompeted,1054
2017,Enterprise Service,Beijing,Angel Round,608,founder,1055
2017,Enterprise Service,Zhejiang,Series A,736,product mistimed,1056
2017,Enterprise Service,Beijing,Angel Round,1100,lose focus,1057
2017,Enterprise Service,Beijing,Angel Round,641,product mistimed,1058
2016,Enterprise Service,Beijing,No Funding,2040,no business model,1059
2016,Enterprise Service,Overseas,Acquired,2191,no investor interest,1060
2016,Enterprise Service,Shanghai,Series A,1887,get outcompeted,1061
2016,Enterprise Service,Shanghai,Angel Round,1918,no investor interest,1062
2016,Enterprise Service,Beijing,Series A,2010,get outcompeted,1063
2016,Enterprise Service,Shanghai,No Funding,1857,no business model,1064
2016,Enterprise Service,Shanghai,Angel Round,1887,no business model,1065
2016,Enterprise Service,Beijing,Angel Round,2010,no market need,1066
2016,Enterprise Service,Guangdong,No Funding,2132,get outcompeted,1067
2016,Enterprise Service,Guangdong,No Funding,2132,pricing/cost issue,1068
2016,Enterprise Service,Shanghai,Series B,2071,no market need,1069
2016,Enterprise Service,Shanghai,No Funding,1887,no business model,1070
2016,Enterprise Service,Shanghai,No Funding,1221,no business model,1071
2016,Enterprise Service,Shanghai,No Funding,1036,no business model,1072
2016,Enterprise Service,Beijing,No Funding,885,failure to pivot,1073
2016,Enterprise Service,Shanghai,No Funding,854,no business model,1074
2016,Enterprise Service,Guangdong,No Funding,943,no business model,1075
2016,Enterprise Service,Jiangsu,No Funding,1270,poor product,1076
2016,Enterprise Service,Shanghai,No Funding,2975,lose focus,1077
2016,Enterprise Service,Beijing,Angel Round,780,no market need,1078
2016,Enterprise Service,Anhui,Pre-A Round,704,get outcompeted,1079
2016,Enterprise Service,Beijing,No Funding,1461,pivot gone bad,1080
2015,Enterprise Service,Beijing,Series B,2404,ran out of cash,1081
2015,Enterprise Service,Hubei,Angel Round,1183,no investor interest,1082
2015,Enterprise Service,Beijing,No Funding,2217,no business model,1083
2015,Enterprise Service,Shanghai,No Funding,1089,pivot gone bad,1084
2015,Enterprise Service,Beijing,No Funding,724,pivot gone bad,1085
2015,Enterprise Service,Beijing,Acquired,1158,pivot gone bad,1086
2015,Enterprise Service,Shanghai,Series A,1831,get outcompeted,1087
2014,Enterprise Service,Shaanxi,No Funding,2221,pivot gone bad,1088
2014,Enterprise Service,Jiangsu,Angel Round,2404,pivot gone bad,1089
2014,Enterprise Service,Shanghai,No Funding,1160,no business model,1090
2014,Enterprise Service,Beijing,Series A,1156,get outcompeted,1091
2014,Enterprise Service,Shanghai,No Funding,1153,no business model,1092
2014,Enterprise Service,Beijing,No Funding,1122,no business model,1093
2014,Enterprise Service,Shanghai,No Funding,1113,pivot gone bad,1094
2013,Enterprise Service,Beijing,Angel Round,2436,failure to pivot,1095
2013,Enterprise Service,Beijing,No Funding,1127,no business model,1096
2013,Enterprise Service,Beijing,No Funding,846,pivot gone bad,1097
2013,Enterprise Service,Hubei,Angel Round,1495,no market need,1098
2013,Enterprise Service,Beijing,Series A,1434,get outcompeted,1099
2012,Enterprise Service,Guangdong,Angel Round,931,ignore customers,1100
2011,Enterprise Service,Beijing,No Funding,756,no business model,1101
2011,Enterprise Service,Jiangsu,Strategic,784,no investor interest,1102
2019,Hardware,Beijing,No Funding,1612,no market need,1103
2019,Hardware,Zhejiang,No Funding,1278,pricing/cost issue,1104
2018,Hardware,Guangdong,No Funding,1644,ran out of cash,1105
2018,Hardware,Guangdong,Angel Round,1735,no market need,1106
2018,Hardware,Jiangsu,No Funding,1521,pricing/cost issue,1107
2018,Hardware,Shanghai,Angel Round,1582,no investor interest,1108
2018,Hardware,Fujian,Angel Round,1582,ran out of cash,1109
2018,Hardware,Guangdong,Pre-A Round,1766,product mistimed,1110
2018,Hardware,Zhejiang,Series B,1456,ran out of cash,1111
2018,Hardware,Shandong,Series A,1490,poor marketing,1112
2017,Hardware,Beijing,Series A,1856,pricing/cost issue,1113
2017,Hardware,Taiwan,Angel Round,1674,no market need,1114
2017,Hardware,Guangdong,Angel Round,1825,pricing/cost issue,1115
2017,Hardware,Overseas,Series A,1582,product mistimed,1116
2017,Hardware,Guangdong,No Funding,1856,pricing/cost issue,1117
2017,Hardware,Overseas,Series A,1794,no market need,1118
2017,Hardware,Guangdong,Strategic,3272,pricing/cost issue,1119
2017,Hardware,Overseas,Series B,1766,poor product,1120
2017,Hardware,Beijing,Series A,1102,product mistimed,1121
2017,Hardware,Guangdong,Series A,1038,product mistimed,1122
2017,Hardware,Beijing,Angel Round,1303,product mistimed,1123
2017,Hardware,Beijing,Angel Round,905,poor product,1124
2017,Hardware,Shaanxi,Angel Round,785,no business model,1125
2016,Hardware,Guangdong,Series A,1918,pricing/cost issue,1126
2016,Hardware,Overseas,Series B,2071,burn out,1127
2016,Hardware,Jiangsu,Series A,1122,no business model,1128
2016,Hardware,Beijing,Series A+,1130,not the right team,1129
2016,Hardware,Beijing,Series A,1100,pricing/cost issue,1130
2016,Hardware,Beijing,Series A,1281,product mistimed,1131
2016,Hardware,Shanghai,Angel Round,1281,no market need,1132
2015,Hardware,Zhejiang,No Funding,1947,no investor interest,1133
2015,Hardware,Guangdong,Series B,1488,pricing/cost issue,1134
2014,Hardware,Overseas,Series E,2556,poor marketing,1135
2014,Hardware,Shanghai,Series A,1071,pricing/cost issue,1136
2014,Hardware,Shanghai,No Funding,1302,poor product,1137
2014,Hardware,Guangdong,No Funding,623,legal challenges,1138
2013,Hardware,Zhejiang,Series A,1373,no investor interest,1139
2011,Hardware,Guangdong,Series A,2404,no investor interest,1140
2019,Sports,Beijing,No Funding,1247,pricing/cost issue,1141
2018,Sports,Beijing,Angel Round,1582,no investor interest,1142
2018,Sports,Guangdong,Angel Round,1766,product mistimed,1143
2018,Sports,Beijing,Angel Round,1491,no market need,1144
2018,Sports,Beijing,No Funding,1582,no business model,1145
2018,Sports,Beijing,Angel Round,1552,no market need,1146
2018,Sports,Guangdong,Pre-A Round,1825,ran out of cash,1147
2018,Sports,Jiangsu,No Funding,1705,pricing/cost issue,1148
2018,Sports,Shanghai,Angel Round,1644,poor marketing,1149
2018,Sports,Beijing,Acquired,1735,no investor interest,1150
2018,Sports,Guangdong,Series C,1275,product mistimed,1151
2017,Sports,Shanghai,Angel Round,2191,legal challenges,1152
2017,Sports,Beijing,Angel Round,1644,no investor interest,1153
2017,Sports,Overseas,Series A,1886,no business model,1154
2017,Sports,Beijing,No Funding,1552,pivot gone bad,1155
2017,Sports,Beijing,Angel Round,855,get outcompeted,1156
2016,Sports,Overseas,Series B,2191,lose focus,1157
2016,Sports,Beijing,No Funding,520,no business model,1158
2016,Sports,Beijing,No Funding,1941,no business model,1159
2019,Travel,Chongqing,Angel Round,1431,no market need,1160
2018,Travel,Shanghai,Series A,1552,product mistimed,1161
2018,Travel,Beijing,Angel Round,1644,no market need,1162
2018,Travel,Beijing,Angel Round,1582,no market need,1163
2018,Travel,Beijing,No Funding,1825,pivot gone bad,1164
2018,Travel,Shanghai,Acquired,2374,product mistimed,1165
2018,Travel,Beijing,Series C,2071,no business model,1166
2018,Travel,Beijing,Angel Round,976,no market need,1167
2017,Travel,Shanghai,Series A+,1886,get outcompeted,1168
2017,Travel,Beijing,Acquired,1735,get outcompeted,1169
2017,Travel,Shanghai,No Funding,1825,no business model,1170
2017,Travel,Beijing,Series A+,1644,get outcompeted,1171
2017,Travel,Beijing,Angel Round,2009,poor product,1172
2017,Travel,Beijing,Series A,1886,get outcompeted,1173
2017,Travel,Shanghai,Series C,2191,no business model,1174
2017,Travel,Guangdong,Series A,1644,get outcompeted,1175
2017,Travel,Beijing,Series A,1766,get outcompeted,1176
2017,Travel,Beijing,Series A,2100,poor marketing,1177
2017,Travel,Beijing,No Funding,2497,no business model,1178
2017,Travel,Beijing,Series A,1542,pivot gone bad,1179
2017,Travel,Beijing,Angel Round,1219,supervision,1180
2017,Travel,Sichuan,No Funding,450,no market need,1181
2017,Travel,Shanghai,Seed Round,778,no market need,1182
2017,Travel,Shanghai,Pre-A Round,1101,get outcompeted,1183
2017,Travel,Sichuan,Angel Round,1100,poor marketing,1184
2017,Travel,Shanghai,Acquired,4755,no investor interest,1185
2017,Travel,Beijing,Angel Round,1101,no market need,1186
2017,Travel,Guangdong,Angel Round,522,no business model,1187
2016,Travel,Beijing,Acquired,2101,get outcompeted,1188
2016,Travel,Beijing,Angel Round,2101,pricing/cost issue,1189
2016,Travel,Guangdong,Angel Round,1101,no business model,1190
2016,Travel,Henan,No Funding,1615,no business model,1191
2016,Travel,Beijing,No Funding,658,no business model,1192
2016,Travel,Beijing,Angel Round,431,no market need,1193
2016,Travel,Zhejiang,Series A,1130,no business model,1194
2016,Travel,Sichuan,Angel Round,1038,get outcompeted,1195
2016,Travel,Shanghai,Series A,735,founder,1196
2016,Travel,Shanghai,Series B,1466,no market need,1197
2015,Travel,Zhejiang,No Funding,2190,get outcompeted,1198
2015,Travel,Beijing,Acquired,1466,get outcompeted,1199
2015,Travel,Beijing,No Funding,1399,no business model,1200
2014,Travel,Beijing,No Funding,1029,no business model,1201
2014,Travel,Shanghai,Angel Round,1243,no market need,1202
2013,Travel,Beijing,Series A,1244,no market need,1203
2013,Travel,Jiangsu,Series A,1403,no investor interest,1204
2011,Travel,Shanghai,Angel Round,2374,pivot gone bad,1205
2019,Logistics,Beijing,No Funding,1553,get outcompeted,1206
2019,Logistics,Beijing,Strategic,3074,ignore customers,1207
2018,Logistics,Guangdong,Series A,1825,founder,1208
2018,Logistics,Shanghai,Series A,1613,no investor interest,1209
2018,Logistics,Shanghai,No Funding,1613,no business model,1210
2018,Logistics,Overseas,Seed Round,1521,product mistimed,1211
2018,Logistics,Guangdong,Pre-A Round,869,get outcompeted,1212
2017,Logistics,Overseas,Series B,1644,no business model,1213
2017,Logistics,Guangdong,Series D,1886,ran out of cash,1214
2017,Logistics,Jiangsu,Series B,1978,ran out of cash,1215
2017,Logistics,Overseas,Seed Round,1730,burn out,1216
2016,Logistics,Shanghai,Pre-A Round,1466,poor marketing,1217
2016,Logistics,Shanghai,No Funding,913,no business model,1218
2016,Logistics,Hunan,Series A,365,product mistimed,1219
2015,Logistics,Beijing,Series A,2555,product mistimed,1220
2015,Logistics,Guangdong,No Funding,1978,pivot gone bad,1221
2019,Agriculture,Shanghai,No Funding,1394,pivot gone bad,1222
2017,Agriculture,Beijing,Series A,1187,no investor interest,1223
2017,New Industry,Beijing,Angel Round,1521,ran out of cash,1224
2017,New Industry,Guangdong,Series A,1552,pivot gone bad,1225
2017,New Industry,Beijing,Series A,2039,product mistimed,1226
2017,New Industry,Beijing,Series A,1831,no market need,1227
2016,New Industry,Sichuan,No Funding,1278,no business model,1228
2016,New Industry,Guangdong,No Funding,1191,ran out of cash,1229
2015,New Industry,Overseas,Acquired,2555,poor product,1230
2015,New Industry,Shanghai,No Funding,815,no business model,1231
2015,New Industry,Shanghai,No Funding,1301,no business model,1232
2012,New Industry,Shanghai,Series C,2556,pivot gone bad,1233
2012,New Industry,Beijing,Series B,4409,ran out of cash,1234
